review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
review_007911,user_02283,movie_0411,3,2024-09-20,Laptop,False,2.0,5.0,Average movie. Some good moments.,neutral,0.488
review_007912,user_02762,movie_0236,1,2024-08-21,Tablet,True,5.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.058
review_007913,user_03380,movie_0370,4,2024-06-10,Laptop,True,,,Absolutely loved this movie. Great acting and storyline.,positive,0.837
review_007914,user_05647,movie_0607,1,2025-01-19,Laptop,True,1.0,5.0,Overhyped. Didn't live up to expectations.,negative,0.163
review_007915,user_09027,movie_0021,1,2024-11-08,Smart TV,True,4.0,4.0,Not worth the time. Very predictable.,negative,0.352
review_007916,user_04425,movie_0198,5,2025-08-20,Mobile,True,5.0,5.0,This series is a masterpiece!,positive,0.724
review_007917,user_06905,movie_0504,4,2024-07-18,Mobile,True,3.0,3.0,Perfect blend of drama and action.,positive,0.923
review_007918,user_05893,movie_0871,5,2025-11-18,Mobile,False,6.0,6.0,This movie exceeded my expectations.,positive,0.695
review_007919,user_07998,movie_0566,3,2025-05-25,Mobile,True,2.0,6.0,,neutral,0.4
review_007920,user_06503,movie_0222,3,2024-06-12,Tablet,True,2.0,2.0,Watchable but predictable.,neutral,0.519
review_007921,user_09864,movie_0768,4,2025-07-16,Laptop,True,3.0,4.0,Fantastic cinematography and plot twists.,positive,0.684
review_007922,user_02694,movie_0202,5,2025-11-16,Laptop,True,2.0,6.0,This series is a masterpiece!,positive,0.676
review_007923,user_06821,movie_0292,2,2024-05-06,Smart TV,True,,,Disappointing. Expected much more.,negative,0.118
review_007924,user_07625,movie_0512,4,2025-09-15,Mobile,True,3.0,3.0,Outstanding direction and screenplay.,positive,0.907
review_007925,user_08365,movie_0144,4,2024-12-29,Tablet,True,2.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.7
review_007926,user_02858,movie_0978,3,2025-11-28,Laptop,False,6.0,6.0,It was okay. Nothing special.,neutral,0.436
review_007927,user_00608,movie_0068,4,2025-07-29,Mobile,True,,,Absolutely loved this movie. Great acting and storyline.,positive,0.653
review_007928,user_01584,movie_0375,5,2025-05-23,Mobile,True,1.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.841
review_007929,user_03372,movie_0789,4,2025-10-02,Smart TV,True,2.0,6.0,This series is a masterpiece!,positive,
review_007930,user_00050,movie_0610,4,2025-10-15,Laptop,True,4.0,5.0,Fantastic cinematography and plot twists.,positive,0.647
review_007931,user_05134,movie_0739,5,2024-11-05,Laptop,True,1.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.793
review_007932,user_02702,movie_0710,3,2025-04-02,Laptop,False,0.0,7.0,Not bad but not great either.,neutral,0.447
review_007933,user_03179,movie_0095,2,2024-01-01,Tablet,True,3.0,7.0,"Boring storyline, couldn't finish watching.",negative,0.149
review_007934,user_03789,movie_0977,3,2025-11-15,Mobile,False,,,Average movie. Some good moments.,neutral,0.475
review_007935,user_00675,movie_1000,4,2024-08-24,Mobile,True,2.0,6.0,This series is a masterpiece!,positive,0.813
review_007936,user_08725,movie_0533,5,2025-10-26,Smart TV,True,3.0,4.0,Outstanding direction and screenplay.,positive,0.653
review_007937,user_09066,movie_0055,4,2025-08-10,Smart TV,True,2.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.893
review_007938,user_02749,movie_0987,5,2025-07-27,Smart TV,False,3.0,9.0,Perfect blend of drama and action.,positive,0.938
review_007939,user_09773,movie_0088,3,2024-05-14,Mobile,True,9.0,9.0,Decent watch but forgettable.,neutral,0.418
review_007940,user_07185,movie_0996,5,2024-07-05,Laptop,False,5.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.716
review_007941,user_04168,movie_0712,4,2025-11-13,Mobile,False,2.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.896
review_007942,user_03655,movie_0562,4,2024-07-05,Tablet,True,2.0,9.0,Amazing show! Couldn't stop watching.,positive,0.615
review_007943,user_07974,movie_0494,4,2025-08-04,Mobile,True,1.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.677
review_007944,user_02851,movie_0637,5,2024-12-26,Mobile,False,2.0,2.0,Absolutely loved this movie. Great acting and storyline.,positive,0.891
review_007945,user_00242,movie_0741,4,2024-06-05,Tablet,True,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.767
review_007946,user_08532,movie_0701,4,2025-11-03,Tablet,False,4.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.686
review_007947,user_04034,movie_0267,5,2025-11-02,Mobile,True,3.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.921
review_007948,user_09084,movie_0901,4,2024-04-16,Smart TV,True,2.0,2.0,Perfect blend of drama and action.,positive,0.971
review_007949,user_05159,movie_0254,3,2025-09-28,Smart TV,True,0.0,3.0,Average movie. Some good moments.,neutral,0.447
review_007950,user_04165,movie_0049,5,2025-06-05,Smart TV,True,3.0,9.0,Perfect blend of drama and action.,positive,0.959
review_007951,user_00220,movie_0201,5,2025-02-09,Smart TV,True,4.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.702
review_007952,user_03342,movie_0885,3,2025-05-18,Laptop,True,2.0,4.0,Not bad but not great either.,neutral,0.423
review_007953,user_06691,movie_0436,5,2024-05-04,Tablet,True,4.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.887
review_007954,user_09139,movie_0920,4,2025-09-17,Tablet,True,5.0,5.0,,positive,0.986
review_007955,user_02018,movie_0111,3,2024-10-15,Laptop,True,5.0,5.0,Watchable but predictable.,neutral,0.48
review_007956,user_00026,movie_0723,4,2025-07-09,Mobile,True,0.0,7.0,Perfect blend of drama and action.,positive,
review_007957,user_03383,movie_0526,4,2025-06-02,Mobile,False,4.0,11.0,Absolutely loved this movie. Great acting and storyline.,positive,0.711
review_007958,user_06108,movie_0557,4,2025-03-08,Mobile,True,2.0,5.0,This movie exceeded my expectations.,positive,0.994
review_007959,user_05329,movie_0162,4,2024-12-26,Laptop,True,1.0,5.0,Perfect blend of drama and action.,positive,0.647
review_007960,user_09563,movie_0181,2,2025-06-14,Tablet,True,5.0,5.0,Not worth the time. Very predictable.,negative,
review_007961,user_07610,movie_0260,4,2024-02-26,Laptop,False,,,Fantastic cinematography and plot twists.,positive,0.845
review_007962,user_05625,movie_0678,4,2025-09-25,Laptop,True,4.0,8.0,Absolutely loved this movie. Great acting and storyline.,positive,
review_007963,user_03735,movie_0477,2,2025-02-25,Laptop,False,2.0,8.0,Waste of time. Poor character development.,negative,0.135
review_007964,user_05814,movie_0250,5,2024-07-25,Mobile,True,5.0,5.0,Perfect blend of drama and action.,positive,0.611
review_007965,user_04393,movie_0956,3,2024-11-09,Smart TV,True,0.0,7.0,Decent watch but forgettable.,neutral,0.588
review_007966,user_02413,movie_0690,4,2025-08-15,Laptop,False,0.0,3.0,Brilliant performance by the cast. Must watch!,positive,
review_007967,user_09257,movie_0025,4,2024-09-14,Laptop,True,,,Incredible story telling. Kept me engaged throughout.,positive,0.955
review_007968,user_00251,movie_0619,3,2024-04-15,Smart TV,True,4.0,5.0,It was okay. Nothing special.,neutral,0.466
review_007969,user_08710,movie_0053,2,2025-05-21,Tablet,True,5.0,5.0,Not worth the time. Very predictable.,negative,0.179
review_007970,user_07106,movie_0256,3,2025-09-12,Smart TV,True,4.0,9.0,Not bad but not great either.,neutral,0.469
review_007971,user_06923,movie_0403,3,2024-02-25,Tablet,True,1.0,4.0,Has its moments but overall average.,neutral,0.447
review_007972,user_06044,movie_0132,5,2025-08-11,Laptop,True,4.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.897
review_007973,user_04338,movie_0200,2,2025-07-06,Smart TV,True,,,Slow paced and boring.,negative,0.151
review_007974,user_05919,movie_0695,4,2024-11-24,Tablet,False,6.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.733
review_007975,user_05732,movie_0650,5,2025-03-08,Laptop,True,2.0,2.0,Perfect blend of drama and action.,positive,0.92
review_007976,user_04846,movie_0991,3,2025-02-09,Smart TV,True,3.0,3.0,Average movie. Some good moments.,neutral,0.494
review_007977,user_06579,movie_0195,4,2024-01-06,Tablet,True,3.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.873
review_007978,user_01857,movie_0957,2,2025-12-12,Tablet,True,1.0,7.0,Terrible script and direction.,negative,0.079
review_007979,user_03136,movie_0666,2,2024-02-16,Smart TV,True,3.0,5.0,Slow paced and boring.,negative,0.321
review_007980,user_09267,movie_0535,3,2024-03-13,Smart TV,True,1.0,4.0,Decent watch but forgettable.,neutral,
review_007981,user_09946,movie_0146,3,2024-12-31,Smart TV,False,5.0,9.0,Decent watch but forgettable.,neutral,
review_007982,user_00795,movie_0730,5,2024-11-20,Smart TV,True,3.0,8.0,One of the best series I've ever watched. Highly recommend!,positive,0.875
review_007983,user_00185,movie_0693,4,2025-03-19,Smart TV,False,1.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.653
review_007984,user_05792,movie_0442,4,2024-04-05,Laptop,True,5.0,6.0,Amazing show! Couldn't stop watching.,positive,0.65
review_007985,user_00398,movie_0486,5,2025-10-24,Smart TV,False,3.0,5.0,Outstanding direction and screenplay.,positive,0.745
review_007986,user_00943,movie_0248,2,2025-06-22,Mobile,True,3.0,8.0,,negative,0.229
review_007987,user_08997,movie_0710,2,2025-09-23,Mobile,True,1.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.154
review_007988,user_02490,movie_0083,4,2024-07-31,Tablet,True,5.0,6.0,Amazing show! Couldn't stop watching.,positive,0.768
review_007989,user_01792,movie_0390,1,2024-08-29,Mobile,True,,,Disappointing. Expected much more.,negative,0.098
review_007990,user_06917,movie_0223,4,2025-06-22,Mobile,True,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.921
review_007991,user_02553,movie_0512,4,2024-04-10,Tablet,True,4.0,8.0,Outstanding direction and screenplay.,positive,0.607
review_007992,user_04879,movie_0962,4,2025-04-01,Tablet,True,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.992
review_007993,user_07695,movie_0367,4,2025-12-10,Mobile,True,2.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.65
review_007994,user_09632,movie_0136,3,2024-06-30,Laptop,True,3.0,3.0,Average movie. Some good moments.,neutral,0.444
review_007995,user_03467,movie_0753,2,2025-04-16,Mobile,True,6.0,6.0,Terrible script and direction.,negative,0.388
review_007996,user_08624,movie_0835,3,2024-12-09,Tablet,True,6.0,6.0,Could have been better.,neutral,
review_007997,user_03942,movie_0282,4,2024-09-20,Tablet,True,6.0,8.0,This series is a masterpiece!,positive,0.686
review_007998,user_05473,movie_0521,5,2025-10-25,Tablet,False,5.0,7.0,Fantastic cinematography and plot twists.,positive,0.894
review_007999,user_02713,movie_0883,3,2025-09-28,Laptop,True,2.0,3.0,,neutral,
review_008000,user_00533,movie_0926,2,2024-11-13,Mobile,True,6.0,6.0,"Boring storyline, couldn't finish watching.",negative,0.206
review_008001,user_05954,movie_0259,2,2025-04-24,Mobile,True,1.0,2.0,Overhyped. Didn't live up to expectations.,negative,0.266
review_008002,user_04205,movie_0155,1,2024-02-02,Laptop,True,4.0,5.0,Slow paced and boring.,negative,0.325
review_008003,user_04051,movie_0040,3,2025-01-16,Mobile,True,1.0,6.0,Okay for a one-time watch.,neutral,0.556
review_008004,user_08605,movie_0979,2,2024-03-22,Tablet,True,1.0,3.0,Terrible script and direction.,negative,0.101
review_008005,user_03169,movie_0737,3,2024-07-14,Mobile,True,1.0,4.0,Mixed feelings about this one.,neutral,0.553
review_008006,user_05125,movie_0573,1,2025-05-14,Mobile,True,2.0,4.0,Not my cup of tea. Too violent.,negative,0.358
review_008007,user_07256,movie_0828,5,2025-02-23,Mobile,True,1.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.75
review_008008,user_06195,movie_0373,3,2025-05-06,Tablet,True,6.0,6.0,,neutral,0.498
review_008009,user_01207,movie_0440,5,2025-07-10,Mobile,True,3.0,6.0,Fantastic cinematography and plot twists.,positive,0.854
review_008010,user_03643,movie_0218,2,2024-01-21,Mobile,True,4.0,6.0,Confusing plot. Hard to follow.,negative,0.306
review_008011,user_09828,movie_0753,3,2024-08-01,Smart TV,True,0.0,7.0,Has its moments but overall average.,neutral,0.495
review_008012,user_05205,movie_0218,4,2024-08-18,Smart TV,False,4.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.725
review_008013,user_09251,movie_0406,5,2024-05-06,Tablet,True,0.0,9.0,This movie exceeded my expectations.,positive,0.755
review_008014,user_09717,movie_0774,3,2024-11-02,Laptop,True,4.0,6.0,Average movie. Some good moments.,neutral,0.405
review_008015,user_05813,movie_0098,4,2025-12-09,Laptop,False,2.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.766
review_008016,user_08895,movie_0633,4,2025-02-26,Tablet,True,2.0,2.0,Amazing show! Couldn't stop watching.,positive,
review_008017,user_07861,movie_0292,3,2024-04-07,Mobile,True,0.0,4.0,It was okay. Nothing special.,neutral,0.577
review_008018,user_00864,movie_0438,3,2024-06-26,Smart TV,True,7.0,7.0,Mixed feelings about this one.,neutral,0.506
review_008019,user_02007,movie_0706,3,2025-02-12,Tablet,True,5.0,8.0,Not bad but not great either.,neutral,0.479
review_008020,user_00271,movie_0733,3,2024-05-03,Tablet,True,,,,neutral,0.434
review_008021,user_01056,movie_0172,5,2025-05-19,Mobile,True,6.0,8.0,Absolutely loved this movie. Great acting and storyline.,positive,0.607
review_008022,user_07908,movie_0514,3,2024-12-02,Smart TV,True,4.0,7.0,Watchable but predictable.,neutral,0.546
review_008023,user_06769,movie_0440,1,2025-02-24,Mobile,True,7.0,10.0,Confusing plot. Hard to follow.,negative,0.223
review_008024,user_02548,movie_0509,4,2024-12-24,Laptop,True,4.0,4.0,This series is a masterpiece!,positive,0.714
review_008025,user_04024,movie_0040,3,2025-04-28,Tablet,True,1.0,3.0,Watchable but predictable.,neutral,0.575
review_008026,user_09117,movie_0416,4,2025-01-05,Mobile,True,,,Absolutely loved this movie. Great acting and storyline.,positive,
review_008027,user_03093,movie_0485,3,2024-10-15,Mobile,False,0.0,9.0,Has its moments but overall average.,neutral,0.409
review_008028,user_05386,movie_0454,4,2024-01-11,Tablet,True,1.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.689
review_008029,user_02492,movie_0568,5,2025-06-15,Mobile,True,3.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.721
review_008030,user_02102,movie_0720,5,2025-11-10,Mobile,True,1.0,3.0,This series is a masterpiece!,positive,0.602
review_008031,user_00179,movie_0261,4,2025-09-29,Mobile,True,,,One of the best series I've ever watched. Highly recommend!,positive,0.906
review_008032,user_05886,movie_0838,2,2024-10-29,Laptop,False,1.0,6.0,Not worth the time. Very predictable.,negative,0.024
review_008033,user_09651,movie_0196,3,2024-12-10,Laptop,True,4.0,5.0,Could have been better.,neutral,0.496
review_008034,user_06771,movie_0858,3,2024-08-30,Smart TV,True,3.0,8.0,Could have been better.,neutral,0.465
review_008035,user_02064,movie_0478,5,2025-12-24,Laptop,True,7.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.665
review_008036,user_07872,movie_0275,4,2024-03-21,Laptop,True,4.0,9.0,This series is a masterpiece!,positive,0.804
review_008037,user_06797,movie_0307,4,2025-01-26,Smart TV,True,,,This movie exceeded my expectations.,positive,0.646
review_008038,user_02790,movie_0866,2,2024-07-24,Tablet,False,0.0,5.0,Confusing plot. Hard to follow.,negative,0.26
review_008039,user_04345,movie_0961,5,2024-07-16,Smart TV,True,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.695
review_008040,user_06268,movie_0327,2,2025-11-23,Mobile,True,3.0,5.0,,negative,0.008
review_008041,user_09173,movie_0994,4,2024-03-05,Laptop,True,2.0,4.0,Amazing show! Couldn't stop watching.,positive,0.623
review_008042,user_02759,movie_0589,4,2025-09-20,Tablet,True,2.0,7.0,Amazing show! Couldn't stop watching.,positive,0.931
review_008043,user_07841,movie_0308,3,2025-02-25,Laptop,True,3.0,6.0,,neutral,0.563
review_008044,user_02822,movie_0694,3,2024-06-22,Laptop,False,3.0,4.0,,neutral,0.406
review_008045,user_04998,movie_0161,5,2025-12-31,Laptop,False,1.0,2.0,Outstanding direction and screenplay.,positive,0.687
review_008046,user_01297,movie_0378,3,2025-08-29,Smart TV,True,3.0,5.0,Average movie. Some good moments.,neutral,0.483
review_008047,user_02501,movie_0411,4,2025-12-18,Smart TV,True,1.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.744
review_008048,user_02980,movie_0334,4,2025-08-02,Mobile,True,4.0,5.0,,positive,
review_008049,user_07508,movie_0015,4,2024-02-23,Smart TV,True,,,Incredible story telling. Kept me engaged throughout.,positive,
review_008050,user_09698,movie_0560,4,2025-01-05,Laptop,True,4.0,5.0,Perfect blend of drama and action.,positive,0.894
review_008051,user_02185,movie_0828,1,2024-11-26,Mobile,False,2.0,3.0,Waste of time. Poor character development.,negative,0.288
review_008052,user_09150,movie_0394,4,2024-06-09,Tablet,True,1.0,7.0,Amazing show! Couldn't stop watching.,positive,0.739
review_008053,user_00386,movie_0239,4,2024-03-22,Smart TV,True,5.0,6.0,Amazing show! Couldn't stop watching.,positive,0.709
review_008054,user_00231,movie_0515,3,2024-10-19,Smart TV,True,1.0,7.0,It's fine for background watching.,neutral,0.455
review_008055,user_09995,movie_0524,4,2025-03-22,Tablet,True,2.0,3.0,Fantastic cinematography and plot twists.,positive,0.871
review_008056,user_03267,movie_0993,5,2024-01-27,Laptop,False,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.804
review_008057,user_09223,movie_0736,2,2025-07-24,Mobile,True,,,Terrible script and direction.,negative,0.104
review_008058,user_09322,movie_0064,4,2025-01-08,Smart TV,False,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.747
review_008059,user_04764,movie_0919,3,2025-01-28,Mobile,False,4.0,4.0,Average movie. Some good moments.,neutral,0.423
review_008060,user_01519,movie_0849,4,2025-03-28,Laptop,True,4.0,6.0,This series is a masterpiece!,positive,0.706
review_008061,user_07122,movie_0157,3,2025-07-31,Laptop,True,2.0,2.0,Could have been better.,neutral,0.569
review_008062,user_07816,movie_0261,3,2025-02-09,Tablet,True,3.0,3.0,Not bad but not great either.,neutral,0.425
review_008063,user_07379,movie_0518,4,2025-11-03,Tablet,True,1.0,6.0,This movie exceeded my expectations.,positive,
review_008064,user_05318,movie_0827,4,2025-12-27,Mobile,True,2.0,3.0,Outstanding direction and screenplay.,positive,0.605
review_008065,user_03233,movie_0343,5,2025-05-09,Laptop,True,4.0,4.0,Amazing show! Couldn't stop watching.,positive,0.909
review_008066,user_06326,movie_0584,5,2024-07-03,Smart TV,True,2.0,3.0,This series is a masterpiece!,positive,0.696
review_008067,user_01032,movie_0240,2,2024-11-24,Laptop,True,,,Confusing plot. Hard to follow.,negative,0.296
review_008068,user_00546,movie_0028,4,2025-01-26,Smart TV,True,4.0,4.0,This series is a masterpiece!,positive,0.773
review_008069,user_00817,movie_0240,4,2024-09-13,Tablet,True,3.0,3.0,Outstanding direction and screenplay.,positive,0.917
review_008070,user_05362,movie_0208,5,2024-09-03,Laptop,True,0.0,2.0,One of the best series I've ever watched. Highly recommend!,positive,0.914
review_008071,user_03670,movie_0584,3,2024-03-30,Tablet,False,5.0,6.0,Decent watch but forgettable.,neutral,0.411
review_008072,user_01017,movie_0977,4,2025-12-22,Tablet,True,4.0,4.0,Amazing show! Couldn't stop watching.,positive,0.733
review_008073,user_01096,movie_0298,3,2024-11-13,Smart TV,True,1.0,3.0,Not bad but not great either.,neutral,0.598
review_008074,user_04026,movie_0363,3,2024-06-14,Laptop,True,4.0,4.0,Watchable but predictable.,neutral,0.46
review_008075,user_02540,movie_0561,4,2025-01-04,Smart TV,False,5.0,5.0,Perfect blend of drama and action.,positive,0.926
review_008076,user_04032,movie_0379,2,2025-03-09,Smart TV,True,1.0,3.0,Terrible script and direction.,negative,0.047
review_008077,user_03321,movie_0605,4,2025-03-11,Mobile,True,,,Brilliant performance by the cast. Must watch!,positive,0.859
review_008078,user_03926,movie_0437,2,2024-03-03,Tablet,True,3.0,5.0,Poor acting and weak plot.,negative,0.275
review_008079,user_09947,movie_0522,5,2024-12-24,Smart TV,False,3.0,9.0,Absolutely loved this movie. Great acting and storyline.,positive,0.898
review_008080,user_05193,movie_0630,3,2025-07-26,Mobile,True,3.0,7.0,Mixed feelings about this one.,neutral,0.469
review_008081,user_09474,movie_0968,4,2025-09-22,Laptop,False,2.0,4.0,This movie exceeded my expectations.,positive,0.971
review_008082,user_09099,movie_0773,2,2024-07-29,Mobile,False,7.0,7.0,Poor acting and weak plot.,negative,0.039
review_008083,user_04790,movie_0071,2,2024-06-15,Mobile,True,2.0,5.0,Disappointing. Expected much more.,negative,
review_008084,user_08197,movie_0620,3,2025-10-06,Tablet,True,10.0,10.0,It's fine for background watching.,neutral,0.572
review_008085,user_08528,movie_0764,4,2024-08-07,Mobile,False,4.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.874
review_008086,user_07948,movie_0716,4,2025-01-10,Tablet,False,2.0,3.0,This series is a masterpiece!,positive,0.838
review_008087,user_06969,movie_0243,4,2025-06-18,Tablet,True,3.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.964
review_008088,user_03608,movie_0821,4,2025-09-29,Laptop,True,0.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,
review_008089,user_03170,movie_0040,5,2025-05-14,Smart TV,False,2.0,9.0,This movie exceeded my expectations.,positive,0.942
review_008090,user_05026,movie_0149,3,2025-12-06,Smart TV,True,3.0,7.0,Okay for a one-time watch.,neutral,0.445
review_008091,user_05694,movie_0166,3,2025-03-29,Tablet,True,3.0,6.0,Not bad but not great either.,neutral,0.549
review_008092,user_03798,movie_0093,3,2024-12-22,Mobile,True,3.0,4.0,Mixed feelings about this one.,neutral,
review_008093,user_05139,movie_0001,3,2025-09-16,Laptop,True,4.0,4.0,Watchable but predictable.,neutral,0.405
review_008094,user_03409,movie_0435,5,2025-08-25,Laptop,True,4.0,4.0,Outstanding direction and screenplay.,positive,0.786
review_008095,user_09456,movie_0291,5,2025-09-30,Smart TV,True,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.717
review_008096,user_00960,movie_0639,4,2025-11-15,Tablet,True,,,,positive,0.925
review_008097,user_02833,movie_0049,3,2024-09-15,Laptop,True,0.0,3.0,Mixed feelings about this one.,neutral,0.467
review_008098,user_09574,movie_0906,2,2024-03-18,Mobile,True,2.0,9.0,Not worth the time. Very predictable.,negative,
review_008099,user_04771,movie_0515,4,2025-01-04,Tablet,True,1.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.73
review_008100,user_06987,movie_0331,5,2024-12-29,Tablet,True,3.0,7.0,Amazing show! Couldn't stop watching.,positive,0.836
review_008101,user_09563,movie_0295,4,2025-01-20,Smart TV,True,2.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.607
review_008102,user_05977,movie_0315,3,2025-10-03,Smart TV,True,2.0,2.0,Okay for a one-time watch.,neutral,0.582
review_008103,user_05787,movie_0997,4,2024-05-25,Laptop,True,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.919
review_008104,user_01586,movie_0233,5,2024-01-31,Mobile,True,7.0,8.0,This movie exceeded my expectations.,positive,0.774
review_008105,user_08119,movie_0238,5,2025-08-23,Laptop,True,4.0,4.0,Brilliant performance by the cast. Must watch!,positive,
review_008106,user_00760,movie_0925,1,2024-07-07,Mobile,True,0.0,9.0,"Boring storyline, couldn't finish watching.",negative,0.384
review_008107,user_09382,movie_0805,4,2024-03-02,Smart TV,True,2.0,3.0,Amazing show! Couldn't stop watching.,positive,0.99
review_008108,user_04462,movie_0659,5,2024-08-03,Mobile,True,2.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.796
review_008109,user_07328,movie_0465,4,2025-03-24,Tablet,False,1.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.789
review_008110,user_03806,movie_0474,5,2025-01-28,Tablet,True,1.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.909
review_008111,user_00157,movie_0815,3,2024-05-02,Tablet,True,3.0,9.0,Watchable but predictable.,neutral,0.58
review_008112,user_00431,movie_0074,4,2025-08-12,Laptop,False,4.0,4.0,Outstanding direction and screenplay.,positive,0.804
review_008113,user_01724,movie_0608,4,2025-09-29,Tablet,True,4.0,7.0,Amazing show! Couldn't stop watching.,positive,
review_008114,user_06792,movie_0992,1,2025-07-09,Mobile,True,5.0,7.0,Terrible script and direction.,negative,0.192
review_008115,user_01790,movie_0123,4,2024-01-18,Mobile,False,7.0,7.0,Outstanding direction and screenplay.,positive,0.649
review_008116,user_08715,movie_0296,4,2024-03-18,Tablet,True,4.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.63
review_008117,user_03518,movie_0690,5,2025-05-16,Laptop,False,2.0,3.0,Fantastic cinematography and plot twists.,positive,0.97
review_008118,user_02977,movie_0259,4,2025-11-01,Mobile,True,4.0,5.0,This series is a masterpiece!,positive,0.747
review_008119,user_03592,movie_0881,5,2025-12-25,Laptop,True,1.0,3.0,,positive,0.987
review_008120,user_05699,movie_0980,3,2024-05-16,Tablet,False,,,Has its moments but overall average.,neutral,0.425
review_008121,user_06028,movie_0948,3,2025-12-17,Laptop,True,6.0,6.0,It was okay. Nothing special.,neutral,0.433
review_008122,user_03998,movie_0600,5,2025-06-12,Smart TV,True,3.0,4.0,This series is a masterpiece!,positive,0.804
review_008123,user_02838,movie_0827,5,2024-01-25,Tablet,True,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.794
review_008124,user_04907,movie_0721,3,2025-09-20,Laptop,True,3.0,3.0,Decent watch but forgettable.,neutral,0.598
review_008125,user_07230,movie_0254,4,2025-02-01,Laptop,False,3.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.99
review_008126,user_04904,movie_0787,3,2024-06-05,Tablet,True,4.0,8.0,Decent watch but forgettable.,neutral,0.506
review_008127,user_05326,movie_0717,3,2025-03-13,Mobile,True,6.0,6.0,Watchable but predictable.,neutral,0.577
review_008128,user_03823,movie_0642,4,2024-12-18,Smart TV,True,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.815
review_008129,user_08069,movie_0673,5,2024-08-17,Laptop,True,1.0,8.0,Fantastic cinematography and plot twists.,positive,0.953
review_008130,user_06518,movie_0682,2,2024-05-17,Mobile,True,0.0,1.0,"Boring storyline, couldn't finish watching.",negative,0.306
review_008131,user_02576,movie_0848,4,2025-06-18,Smart TV,True,5.0,8.0,Perfect blend of drama and action.,positive,0.943
review_008132,user_00265,movie_0159,2,2025-09-06,Smart TV,True,4.0,4.0,Not worth the time. Very predictable.,negative,0.087
review_008133,user_01735,movie_0440,4,2024-12-31,Smart TV,True,4.0,5.0,This movie exceeded my expectations.,positive,0.818
review_008134,user_06621,movie_0568,1,2025-08-19,Smart TV,True,4.0,6.0,Poor acting and weak plot.,negative,0.234
review_008135,user_03855,movie_0701,5,2024-04-28,Smart TV,False,0.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.851
review_008136,user_00193,movie_0838,3,2024-03-12,Smart TV,True,3.0,4.0,Not bad but not great either.,neutral,0.537
review_008137,user_04270,movie_0395,1,2024-01-29,Laptop,True,1.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.137
review_008138,user_07400,movie_0858,3,2025-02-04,Laptop,True,,,Has its moments but overall average.,neutral,0.539
review_008139,user_02303,movie_0037,2,2024-07-23,Tablet,False,2.0,9.0,"Boring storyline, couldn't finish watching.",negative,0.286
